"No.","Time","Source","Destination","Protocol","Length","Info"
"1744","3058.380877","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1745","3058.755029","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1746","3061.179560","c2:02:59:88:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"1747","3061.638302","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"1748","3061.646156","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"1749","3061.670513","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1750","3061.686127","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"1751","3061.689092","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"1752","3061.701736","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1753","3063.454780","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"1754","3065.717092","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1755","3065.732676","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1756","3068.882374","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1757","3069.138355","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1758","3069.766985","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1759","3069.775803","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1760","3073.089097","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"1761","3073.787407","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1762","3073.793263","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1763","3077.808153","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1764","3077.822791","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1765","3079.406884","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1766","3079.490997","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1767","3081.832506","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1768","3081.842227","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1769","3085.865464","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1770","3085.879153","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1771","3089.907925","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1772","3089.916734","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1773","3089.986109","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1774","3090.039382","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1775","3093.933743","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1776","3093.948382","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1777","3097.965329","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1778","3097.980963","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1779","3100.349297","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1780","3100.646053","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1781","3101.998021","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1782","3102.013636","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1783","3106.029482","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1784","3106.044083","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1785","3110.062002","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1786","3110.077645","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1787","3110.964848","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1788","3111.295478","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1789","3114.094160","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1790","3114.110809","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1791","3118.125162","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1792","3118.130041","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1793","3121.585960","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1794","3121.851002","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1795","3122.152156","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1796","3122.165821","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1797","3126.181885","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1798","3126.197494","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1799","3126.690193","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"1800","3130.213970","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1801","3130.228618","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1802","3130.459657","c2:01:78:a0:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"1803","3132.117554","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1804","3132.423575","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1805","3134.245683","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1806","3134.262273","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1807","3136.315442","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"1808","3138.282177","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1809","3138.299747","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1810","3142.305823","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1811","3142.310666","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1812","3142.634329","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1813","3142.781634","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1814","3146.327852","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1815","3146.341513","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1816","3150.358713","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1817","3150.374318","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1818","3153.238042","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1819","3153.408799","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1820","3154.395083","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1821","3154.410697","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1822","3158.418447","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1823","3158.424303","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1824","3162.431798","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1825","3162.436637","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1826","3163.376565","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1827","3163.773792","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1828","3166.443152","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1829","3166.447054","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1830","3170.461487","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1831","3170.475150","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1832","3173.804402","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1833","3174.261292","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1834","3174.494183","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1835","3174.508818","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1836","3178.527709","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1837","3178.541372","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1838","3182.547250","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"1839","3182.556372","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"1840","3182.562226","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1841","3182.566092","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"1842","3182.576868","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"1843","3182.599278","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1844","3184.338187","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1845","3184.712623","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1846","3186.617495","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1847","3186.632138","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1848","3189.594028","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"1849","3190.653406","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1850","3190.662223","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1851","3194.677305","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1852","3194.694868","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1853","3194.891395","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1854","3195.251373","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1855","3198.708804","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1856","3198.712708","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1857","3199.102360","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"1858","3202.731129","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1859","3202.745770","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1860","3205.458412","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1861","3205.618110","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1862","3206.751069","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1863","3206.755935","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1864","3210.774462","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1865","3210.805685","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1866","3214.831235","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1867","3214.839043","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1868","3216.003801","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1869","3216.216533","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1870","3218.859275","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1871","3218.869999","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1872","3222.886272","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1873","3222.897981","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1874","3226.525024","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1875","3226.788884","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1876","3226.914268","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1877","3226.928909","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1878","3230.945882","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1879","3230.962432","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1880","3234.983139","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1881","3234.997771","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1882","3236.976893","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1883","3237.404870","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1884","3239.013309","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1885","3239.026014","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1886","3243.042061","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1887","3243.057711","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1888","3247.074944","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1889","3247.089584","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1890","3247.602486","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1891","3247.995030","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1892","3251.105622","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1893","3251.119328","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1894","3252.875672","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"1895","3255.138135","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1896","3255.156670","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1897","3258.219123","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1898","3258.536675","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1899","3259.174127","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1900","3259.187789","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1901","3262.453774","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"1902","3263.205934","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1903","3263.219597","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1904","3267.238047","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1905","3267.252688","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1906","3268.731465","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1907","3268.880819","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1908","3271.271288","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1909","3271.289831","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1910","3275.294357","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1911","3275.298262","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1912","3279.311067","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1913","3279.314976","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1914","3279.332540","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1915","3279.510601","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1916","3283.350182","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1917","3283.363845","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1918","3287.382065","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1919","3287.396706","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1920","3289.920294","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1921","3290.123298","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1922","3291.402656","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1923","3291.406560","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1924","3295.411122","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1925","3295.415025","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1926","3299.429217","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1927","3299.437999","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1928","3300.230152","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1929","3300.718301","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1930","3303.453652","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"1931","3303.455605","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"1932","3303.478050","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1933","3303.484882","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"1934","3303.488820","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"1935","3303.495619","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1936","3307.513408","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1937","3307.528975","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1938","3310.769521","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1939","3311.269281","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1940","3311.546153","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1941","3311.559815","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1942","3315.577936","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1943","3315.590626","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1944","3316.112402","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"1945","3319.610593","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1946","3319.627138","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1947","3321.358533","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"1948","3321.534214","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"1949","3323.645469","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1950","3323.662024","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"1951","3325.611437","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"1952","3327.682312","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"1953","3327.697926","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
